ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,Origin
739,256.7383,17466,0.4105,99.9885,17464,14229,14666,0.4133,Drosophila
740,100.5463,17416,0.4643,99.667,17358,5849,5850,0.4646,Drosophila
741,357.3272,19273,0.3811,99.9896,19271,20523,21326,0.361,Drosophila
742,585.472,17217,0.392,100,17217,31657,32227,0.5071,Drosophila
743,207.9704,17256,0.3988,100,17256,9564,9244,0.393,Drosophila
744,224.0223,17175,0.4006,100,17175,12550,12379,0.4338,Drosophila
745,150.4852,17203,0.3298,100,17203,7390,7251,0.3325,Drosophila
746,163.4986,17187,0.4077,100,17187,8469,8541,0.4088,Drosophila
747,122.9094,17058,0.4094,100,17058,6981,7020,0.4114,Drosophila
748,415.9042,16968,0.3799,100,16968,20465,20572,0.3635,Drosophila
749,139.894,16958,0.3619,96.5916,16380,7031,7154,0.374,Drosophila
750,128.5408,16809,0.3922,100,16809,6245,6356,0.384,Drosophila
751,147.8954,16850,0.3711,99.9822,16847,8011,7902,0.3904,Drosophila
752,321.3088,16803,0.4001,99.994,16802,12666,12216,0.4173,Drosophila
753,148.3697,16915,0.4449,100,16915,8380,8381,0.4612,Drosophila
754,297.745,17516,0.3956,100,17516,15716,15827,0.4785,Drosophila
755,142.5365,16601,0.3824,99.994,16600,7646,7755,0.3965,Drosophila
756,128.9605,16747,0.3919,100,16747,6974,6795,0.3782,Drosophila
757,102.0198,16633,0.3314,100,16633,5563,5565,0.3313,Drosophila
758,175.1126,16631,0.3617,100,16631,6547,6537,0.3533,Drosophila
759,205.2811,16663,0.4181,99.988,16661,10501,10472,0.4179,Drosophila
760,124.6759,16659,0.2017,100,16659,5775,5793,0.1972,Drosophila
761,149.7186,16665,0.4029,100,16665,7984,7984,0.4243,Drosophila
762,231.2684,16616,0.3834,100,16616,8233,8063,0.3876,Drosophila
763,239.0699,16504,0.353,100,16504,11849,11950,0.3569,Drosophila
764,137.0198,16494,0.358,100,16494,7202,7224,0.3658,Drosophila
765,217.1702,16483,0.3752,100,16483,9311,9430,0.3953,Drosophila
766,151.0943,16534,0.3814,99.9758,16530,8209,8255,0.3915,Drosophila
767,176.7317,16483,0.3535,100,16483,8565,8559,0.3586,Drosophila
768,100.9186,16363,0.394,100,16363,5516,5505,0.3925,Drosophila
769,518.593,16372,0.3791,100,16372,20943,20717,0.3775,Drosophila
770,197.1238,16239,0.3387,100,16239,9212,9192,0.3233,Drosophila
771,452.8403,16213,0.3526,99.7965,16180,14560,14462,0.4103,Drosophila
772,88.2884,16219,0.3752,99.0382,16063,3509,3457,0.3883,Drosophila
773,148.9619,16127,0.449,100,16127,7712,7995,0.4201,Drosophila
774,96.9243,16152,0.428,95.6724,15453,5105,5113,0.4304,Drosophila
775,197.6138,16149,0.3706,100,16149,8245,8305,0.4083,Drosophila
776,281.9463,15959,0.4403,99.9937,15958,14263,14320,0.4106,Drosophila
777,260.8368,15947,0.3511,100,15947,11358,11661,0.3928,Drosophila
778,239.0743,15847,0.4261,99.9684,15842,9891,10362,0.3944,Drosophila
779,295.2798,15887,0.3619,100,15887,12649,12731,0.3548,Drosophila
780,121.8559,15889,0.3671,100,15889,6420,6437,0.3795,Drosophila
781,411.1598,15863,0.4067,100,15863,20655,19935,0.4162,Drosophila
782,96.4533,15780,0.39,97.0913,15321,4348,4371,0.4052,Drosophila
783,104.8695,15826,0.3643,99.9179,15813,5427,5400,0.3674,Drosophila
784,252.5646,15802,0.4028,99.9557,15795,12044,11981,0.3844,Drosophila
785,272.4714,15734,0.4581,100,15734,15383,14814,0.4399,Drosophila
786,373.5745,15652,0.4239,100,15652,14404,14455,0.4247,Drosophila
787,545.0514,15591,0.406,100,15591,27857,28384,0.3725,Drosophila
788,140.7615,15593,0.3908,100,15593,7192,7202,0.3949,Drosophila
789,546.6974,15523,0.3796,100,15523,6909,7020,0.3638,Drosophila
790,453.3056,15530,0.3561,100,15530,22704,22906,0.3528,Drosophila
791,118.4659,15478,0.4236,100,15478,5908,5917,0.4326,Drosophila
792,109.7858,15404,0.3677,100,15404,5382,5352,0.3744,Drosophila
793,110.0206,15408,0.4551,100,15408,5676,5642,0.4581,Drosophila
794,162.4653,15256,0.408,100,15256,8341,8272,0.4178,Drosophila
795,250.8102,15131,0.4085,100,15131,12599,12553,0.3954,Drosophila
796,163.8551,15147,0.3795,100,15147,7347,7234,0.3893,Drosophila
797,248.1693,16995,0.3708,99.9941,16994,12220,12216,0.3574,Drosophila
798,113.9203,14841,0.4494,100,14841,5220,5184,0.4445,Drosophila
799,131.7686,14793,0.4314,100,14793,6096,6081,0.434,Drosophila
800,391.3454,15961,0.3563,100,15961,16677,16487,0.3653,Drosophila
801,382.4023,14673,0.478,100,14673,18413,17729,0.5158,Drosophila
802,136.2196,14743,0.3462,100,14743,6655,6731,0.3364,Drosophila
803,195.4393,14665,0.4284,99.9864,14663,8036,8056,0.4225,Drosophila
804,251.4774,14502,0.3813,100,14502,8759,8772,0.3742,Drosophila
805,157.655,14510,0.3915,99.3315,14413,7493,7504,0.4357,Drosophila
806,145.9872,14349,0.526,100,14349,6966,7094,0.5219,Drosophila
807,410.2183,14414,0.3489,99.9931,14413,19052,18950,0.4291,Drosophila
808,173.5021,14332,0.3693,100,14332,7898,7827,0.3501,Drosophila
809,307.9503,15097,0.3639,99.9934,15096,14655,14853,0.3457,Drosophila
810,338.9878,14381,0.3618,99.9513,14374,13362,12911,0.4073,Drosophila
811,155.7123,14177,0.3383,99.9859,14175,7335,7065,0.3499,Drosophila
812,214.3459,14112,0.4011,100,14112,9200,9247,0.3951,Drosophila
813,87.7358,14033,0.427,99.9929,14032,4125,4060,0.4271,Drosophila
814,107.3736,14075,0.4022,100,14075,5108,5063,0.399,Drosophila
815,95.0362,13957,0.3796,91.9395,12832,4351,4391,0.374,Drosophila
816,175.4692,13995,0.432,99.8214,13970,8318,8181,0.4415,Drosophila
817,145.4605,13951,0.4172,99.9713,13947,6163,6136,0.3981,Drosophila
818,342.9976,14313,0.4358,99.993,14312,13631,13595,0.4528,Drosophila
819,212.4864,13868,0.3667,100,13868,9454,9583,0.4254,Drosophila
820,162.1699,13877,0.4015,100,13877,6609,6554,0.4105,Drosophila
821,202.5736,14342,0.3701,100,14342,7508,7343,0.3723,Drosophila
822,274.5904,15667,0.3934,93.9618,14721,7261,7483,0.382,Drosophila
823,290.3145,13788,0.3686,99.9855,13786,12838,12652,0.3739,Drosophila
824,77.4795,13803,0.3826,99.9855,13801,2984,3215,0.3738,Drosophila
825,203.6212,13823,0.4222,100,13823,8878,9044,0.3977,Drosophila
826,226.4084,13725,0.4327,99.7523,13691,10196,10044,0.4173,Drosophila
827,177.4598,13764,0.3922,100,13764,7520,7373,0.3977,Drosophila
828,154.2038,15769,0.398,99.7717,15733,7266,7297,0.3736,Drosophila
829,218.0119,13708,0.39,100,13708,9957,9828,0.3745,Drosophila
830,200.504,13667,0.3734,99.9927,13666,8211,8317,0.3687,Drosophila
831,194.0915,13582,0.4237,100,13582,8633,8419,0.4381,Drosophila
832,183.9444,13642,0.4519,99.223,13536,7929,7847,0.4701,Drosophila
833,665.9572,13596,0.3578,100,13596,30973,30699,0.3209,Drosophila
834,419.0256,13532,0.3531,100,13532,18319,18507,0.3779,Drosophila
835,195.0709,13507,0.3893,99.9778,13504,8565,8502,0.3774,Drosophila
836,108.6683,13515,0.4135,100,13515,4657,4651,0.4165,Drosophila
837,222.7583,13484,0.3938,100,13484,8074,8007,0.3462,Drosophila
838,103.4242,13447,0.4306,100,13447,4504,4529,0.4304,Drosophila
839,0.289,13427,0.4494,23.1102,3103,13,13,0.46,Drosophila
840,173.989,13454,0.4063,100,13454,7717,7223,0.4046,Drosophila
841,120.3698,13346,0.3862,100,13346,5030,5060,0.3798,Drosophila
842,214.3373,13350,0.3713,100,13350,9199,9305,0.3803,Drosophila
843,238.0368,14333,0.4027,99.3791,14244,10752,10517,0.3524,Drosophila
844,187.4313,13305,0.3604,100,13305,6320,6528,0.3704,Drosophila
845,269.1527,13303,0.3986,100,13303,10693,10581,0.3999,Drosophila
846,230.4556,13798,0.3819,100,13798,11129,10671,0.4106,Drosophila
847,318.7746,13262,0.3878,99.9849,13260,13506,13106,0.3971,Drosophila
848,154.4336,13239,0.3818,100,13239,6534,6507,0.3698,Drosophila
849,115.1992,13200,0.4295,99.9848,13198,5001,4929,0.4319,Drosophila
850,126.4159,13192,0.4032,99.9848,13190,5026,4997,0.404,Drosophila
851,212.0546,13077,0.4198,100,13077,8800,8762,0.4266,Drosophila
852,167.1869,13012,0.3685,99.5312,12951,6990,6980,0.3829,Drosophila
853,206.4356,13080,0.419,100,13080,8976,9009,0.4186,Drosophila
854,103.1624,13054,0.4248,100,13054,4523,4510,0.4249,Drosophila
855,334.8533,12931,0.3878,100,12931,11058,11007,0.3468,Drosophila
856,100.1381,12972,0.4031,100,12972,4270,4278,0.4034,Drosophila
857,315.8615,12802,0.4252,100,12802,13802,13842,0.4339,Drosophila
858,234.6043,12766,0.4503,100,12766,9600,9520,0.4634,Drosophila
859,185.1801,12756,0.3888,100,12756,7838,7751,0.4007,Drosophila
860,177.9246,14347,0.3955,99.6585,14298,6590,6580,0.4184,Drosophila
861,112.7553,12776,0.3957,100,12776,4903,4740,0.3994,Drosophila
862,357.7544,12628,0.3786,99.4932,12564,11954,12278,0.3469,Drosophila
863,210.9365,12655,0.4086,100,12655,7711,7602,0.3791,Drosophila
864,255.7274,12545,0.4164,99.9203,12535,8994,8999,0.4083,Drosophila
865,100.3461,12359,0.4784,100,12359,4147,4136,0.4807,Drosophila
866,243.5272,12315,0.3708,100,12315,9072,8954,0.3793,Drosophila
867,308.3811,12254,0.431,99.9674,12250,12128,12380,0.4338,Drosophila
868,1375.2309,13987,0.4217,99.8928,13972,28763,29019,0.5687,Drosophila
869,160.8985,12259,0.4051,100,12259,6022,5900,0.3846,Drosophila
870,216.38,12262,0.4054,100,12262,7757,7728,0.3747,Drosophila
871,442.1724,12029,0.3868,100,12029,13869,13705,0.3585,Drosophila
872,120.6988,12093,0.3565,86.9346,10513,4679,4695,0.3628,Drosophila
873,662.3698,11980,0.3585,99.9833,11978,25573,25225,0.4231,Drosophila
874,122.1008,11997,0.3903,99.9166,11987,4872,4682,0.3894,Drosophila
875,403.0487,11967,0.461,99.9833,11965,12482,12490,0.4544,Drosophila
876,166.2284,11943,0.3922,99.9916,11942,6431,6368,0.3887,Drosophila
877,144.3868,11947,0.405,100,11947,5075,5086,0.3376,Drosophila
878,98.7107,11910,0.4558,100,11910,3916,3931,0.456,Drosophila
879,776.9866,11898,0.3947,99.9832,11896,29770,29905,0.4261,Drosophila
880,776.2693,11871,0.3969,100,11871,30209,30378,0.3445,Drosophila
881,501.2942,12428,0.3469,100,12428,17206,17029,0.3485,Drosophila
882,164.9269,11835,0.3897,100,11835,5856,6011,0.3999,Drosophila
883,305.9625,11790,0.3956,100,11790,10743,10751,0.3987,Drosophila
884,225.7793,11670,0.3734,100,11670,7594,7801,0.3678,Drosophila
885,167.9902,11691,0.4124,99.4697,11629,6466,6355,0.4285,Drosophila
886,256.5173,11645,0.4147,100,11645,9676,9624,0.4511,Drosophila
887,563.4259,11602,0.3909,100,11602,21125,21447,0.4474,Drosophila
888,150.11,11694,0.4101,100,11694,5744,5773,0.4022,Drosophila
889,426.2925,11587,0.3804,100,11587,16974,15872,0.3307,Drosophila
890,438.9322,11476,0.3833,99.9739,11473,14852,14956,0.3873,Drosophila
891,232.1942,11510,0.4176,99.9739,11507,8630,8803,0.4,Drosophila
892,229.2546,12566,0.3809,100,12566,8269,8361,0.3815,Drosophila
893,131.1259,11525,0.4091,98.7419,11380,4812,4851,0.4148,Drosophila
894,199.9843,11506,0.4222,100,11506,7681,7688,0.4213,Drosophila
895,148.5109,11474,0.3786,100,11474,5618,5672,0.3827,Drosophila
896,904.0561,11431,0.4385,100,11431,38110,32653,0.3842,Drosophila
897,151.1514,11290,0.4011,99.9911,11289,5703,6131,0.4259,Drosophila
898,520.122,11225,0.3497,99.9911,11224,18691,18794,0.3392,Drosophila
899,336.1616,11179,0.4049,99.2396,11094,12741,12774,0.4219,Drosophila
900,196.6772,11155,0.42,100,11155,7091,7112,0.4141,Drosophila
901,161.3615,11155,0.383,100,11155,5223,5239,0.3861,Drosophila
902,221.1939,11063,0.3817,100,11063,7093,6842,0.371,Drosophila
903,225.5733,11728,0.4048,99.2923,11645,8425,8106,0.3948,Drosophila
904,193.049,11126,0.4265,99.9191,11117,7147,7187,0.4187,Drosophila
905,545.0947,11039,0.3391,100,11039,19297,19507,0.3299,Drosophila
906,1011.2419,11045,0.3536,99.9909,11044,36992,38508,0.3375,Drosophila
907,306.4631,11042,0.4227,100,11042,9521,9296,0.3957,Drosophila
908,170.3168,11031,0.4375,99.9909,11030,5919,5944,0.447,Drosophila
909,119.708,11024,0.3465,100,11024,4054,4057,0.3495,Drosophila
910,132.5789,10906,0.4468,100,10906,4763,4773,0.4359,Drosophila
911,173.1434,10923,0.3849,100,10923,6252,6242,0.3834,Drosophila
912,124.2749,10904,0.3856,99.9908,10903,3833,3774,0.3812,Drosophila
913,267.7372,10867,0.3664,99.9632,10863,8558,8568,0.3326,Drosophila
914,142.6852,10795,0.4642,99.9907,10794,5126,5181,0.4613,Drosophila
915,186.5721,10781,0.4178,100,10781,6114,6185,0.4528,Drosophila
916,202.491,10720,0.4249,100,10720,7713,6993,0.4448,Drosophila
917,217.1471,10698,0.3924,100,10698,7344,7340,0.4202,Drosophila
918,153.8525,10687,0.4067,100,10687,4829,4985,0.4057,Drosophila
919,155.1814,10682,0.3742,100,10682,5387,5363,0.4104,Drosophila
920,151.0406,10635,0.3852,92.5153,9839,5281,5256,0.3658,Drosophila
921,269.7804,10652,0.3462,99.1551,10562,8825,8882,0.3467,Drosophila
922,408.0221,10597,0.3737,100,10597,13861,13628,0.4784,Drosophila
923,263.3771,10553,0.4178,100,10553,9368,8196,0.405,Drosophila
924,285.891,10572,0.4015,99.9905,10571,9559,9651,0.4163,Drosophila
925,222.9067,10502,0.35,99.981,10500,7608,7543,0.355,Drosophila
926,615.1877,10514,0.3746,100,10514,19033,18989,0.3269,Drosophila
927,159.0952,10572,0.3791,100,10572,5323,5261,0.3691,Drosophila
928,229.045,10532,0.3954,100,10532,7611,7547,0.3525,Drosophila
929,210.7233,10535,0.3955,100,10535,6691,6941,0.3958,Drosophila
930,149.2246,10490,0.3647,100,10490,4984,4930,0.3696,Drosophila
931,91.8439,10348,0.3761,99.4009,10286,3154,3111,0.365,Drosophila
932,196.5087,10421,0.4056,100,10421,6409,6402,0.3995,Drosophila
933,568.2573,10472,0.3756,100,10472,19521,19610,0.3696,Drosophila
934,420.7088,10299,0.3623,100,10299,14118,14192,0.3559,Drosophila
935,116.6098,10425,0.3665,99.9712,10422,3895,3860,0.3625,Drosophila
936,125.0725,10390,0.3604,98.0173,10184,4272,4241,0.3521,Drosophila
937,508.351,10316,0.39,99.9321,10309,9980,10042,0.4449,Drosophila
938,425.8703,10320,0.3941,99.564,10275,12116,12264,0.3958,Drosophila
939,202.8133,10280,0.3675,100,10280,5797,6085,0.3993,Drosophila
940,125.0006,10306,0.3914,99.9612,10302,4318,4287,0.4118,Drosophila
941,122.0579,11710,0.3719,100,11710,3996,3972,0.3737,Drosophila
942,194.3435,10264,0.3873,100,10264,6577,6556,0.4202,Drosophila
943,100.4022,10262,0.4259,100,10262,3455,3431,0.4272,Drosophila
944,173.3098,10231,0.3716,99.9902,10230,5976,5834,0.3644,Drosophila
945,104.8383,10252,0.4057,100,10252,3496,3596,0.4076,Drosophila
946,98.9058,10244,0.4237,100,10244,3383,3382,0.4225,Drosophila
947,222.732,10226,0.3949,99.9707,10223,6993,6735,0.3645,Drosophila
948,118.4436,10196,0.3919,99.9706,10193,3769,3783,0.3958,Drosophila
949,205.5225,10167,0.3557,100,10167,7365,7607,0.2766,Drosophila
950,160.8184,10102,0.3927,99.9604,10098,4917,4815,0.4002,Drosophila
951,98.92,10009,0.4706,100,10009,3280,3259,0.4713,Drosophila
952,342.3452,10008,0.3668,100,10008,11454,11330,0.4166,Drosophila
953,264.5869,10002,0.4284,99.95,9997,7759,7953,0.4386,Drosophila
954,104.0787,9963,0.391,99.9799,9961,3396,3307,0.3938,Drosophila
955,79.5512,9934,0.4508,88.2827,8770,2639,2615,0.3977,Drosophila
956,138.915,9924,0.4389,99.9899,9923,3642,3641,0.4595,Drosophila
957,207.5374,9872,0.4433,100,9872,6077,6053,0.4623,Drosophila
958,184.1064,9908,0.4081,100,9908,6035,5926,0.4461,Drosophila
959,184.2673,11537,0.3666,100,11537,5443,5555,0.3686,Drosophila
960,90.7921,9861,0.3582,85.0218,8384,3017,3031,0.3621,Drosophila
961,273.8337,11572,0.3525,99.9827,11570,7233,7031,0.3594,Drosophila
962,168.5558,9791,0.3697,99.8672,9778,5306,5490,0.3869,Drosophila
963,127.3807,9762,0.3834,82.6163,8065,4246,4360,0.3924,Drosophila
964,140.9025,9747,0.4197,100,9747,4540,4424,0.4235,Drosophila
965,205.2167,9806,0.3507,99.9694,9803,6760,6786,0.3886,Drosophila
966,285.2099,9821,0.4464,100,9821,9385,9287,0.4913,Drosophila
967,150.2194,9837,0.4389,81.6204,8029,4921,4845,0.4589,Drosophila
968,116.1256,9715,0.3565,100,9715,3923,3701,0.3778,Drosophila
969,102.9047,9766,0.3513,96.3547,9410,3189,3175,0.3562,Drosophila
970,170.207,9751,0.4654,99.9897,9750,5384,5408,0.4575,Drosophila
971,215.8654,9553,0.3809,100,9553,4228,4176,0.3788,Drosophila
972,383.4641,9748,0.3381,100,9748,11245,11308,0.3314,Drosophila
973,211.0678,9622,0.3887,100,9622,6530,6581,0.3903,Drosophila
974,271.422,9535,0.416,99.9685,9532,8808,7777,0.3499,Drosophila
975,116.3436,9568,0.3733,99.9686,9565,3628,3726,0.3755,Drosophila
976,143.9892,9566,0.3728,98.3379,9407,4495,4495,0.3687,Drosophila
977,160.6088,9561,0.3847,98.8181,9448,4585,4441,0.3959,Drosophila
978,116.1242,9476,0.4411,100,9476,3699,3596,0.4611,Drosophila
979,115.6282,9476,0.3913,99.9789,9474,3605,3606,0.3968,Drosophila
980,393.326,9213,0.3648,90.991,8383,6762,7089,0.3523,Drosophila
981,254.9658,9341,0.3437,100,9341,7512,7608,0.3269,Drosophila
982,117.2785,9278,0.3618,93.9966,8721,3596,3594,0.3649,Drosophila
983,358.2466,9296,0.3673,100,9296,10709,11197,0.4152,Drosophila
984,124.1573,9227,0.3226,99.9566,9223,3760,3710,0.3216,Drosophila
985,135.9074,9197,0.357,99.9891,9196,3323,3348,0.3596,Drosophila
986,408.3271,9189,0.3833,100,9189,10714,10714,0.3948,Drosophila
987,179.5961,9148,0.3751,100,9148,5364,5565,0.3773,Drosophila
988,32.5666,9173,0.4244,49.8419,4572,904,1113,0.2922,Drosophila
989,97.2165,9115,0.461,97.8607,8920,2755,2705,0.4513,Drosophila
990,165.6107,9143,0.4633,91.6329,8378,5025,4889,0.4597,Drosophila
991,483.3819,9014,0.4236,100,9014,13021,13006,0.4084,Drosophila
992,213.8645,9350,0.4225,100,9350,5959,5988,0.4259,Drosophila
993,104.663,9120,0.4221,100,9120,3269,3126,0.4203,Drosophila
994,97.4895,9069,0.44,100,9069,2955,2950,0.4403,Drosophila
995,183.5859,9019,0.3895,100,9019,5273,5291,0.3994,Drosophila
996,312.2819,9053,0.4122,100,9053,9214,9864,0.5195,Drosophila
997,115.0043,8995,0.3626,100,8995,3366,3364,0.3563,Drosophila
998,135.0686,8974,0.4004,99.9331,8968,3980,3874,0.3801,Drosophila
999,187.8718,8954,0.4245,99.6314,8921,5555,5589,0.4163,Drosophila
1000,179.7749,8944,0.3637,99.9888,8943,5269,5407,0.3797,Drosophila
1001,139.8354,8912,0.4126,99.9888,8911,4066,4160,0.4185,Drosophila
1002,562.9708,10764,0.3696,100,10764,21006,21008,0.3179,Drosophila
1003,289.5692,10313,0.3852,100,10313,9716,9337,0.4141,Drosophila
1004,105.7805,8917,0.4296,100,8917,2990,3038,0.4295,Drosophila
1005,117.1931,8913,0.3742,99.9776,8911,3232,3380,0.3836,Drosophila
1006,156.707,8903,0.3367,100,8903,4785,4712,0.341,Drosophila
1007,177.5411,8884,0.4099,99.9212,8877,5109,5303,0.4063,Drosophila
1008,118.4918,8892,0.4738,100,8892,3626,3339,0.4595,Drosophila
1009,468.0036,8836,0.3803,100,8836,9023,9050,0.356,Drosophila
1010,225.695,8813,0.3315,100,8813,6058,6612,0.3505,Drosophila
1011,179.4123,8771,0.3755,100,8771,5027,4775,0.3885,Drosophila
1012,141.4774,8806,0.3661,100,8806,4102,4062,0.3596,Drosophila
1013,98.6644,8805,0.4026,100,8805,2894,2912,0.404,Drosophila
1014,119.7256,8757,0.3583,100,8757,3447,3491,0.3728,Drosophila
1015,243.1466,8751,0.3751,100,8751,6463,6508,0.3863,Drosophila
1016,721.002,8691,0.4566,99.9425,8686,20250,20331,0.453,Drosophila
1017,91.497,8724,0.428,100,8724,2655,2673,0.4296,Drosophila
1018,171.9266,8698,0.4056,100,8698,4917,5033,0.3988,Drosophila
1019,661.8617,8662,0.4253,100,8662,8462,8401,0.3933,Drosophila
1020,312.4449,8659,0.3949,100,8659,6564,6359,0.4388,Drosophila
1021,458.7942,8566,0.3809,100,8566,10992,10886,0.3872,Drosophila
1022,95.2574,8571,0.4445,99.965,8568,2715,2740,0.4473,Drosophila
1023,244.653,8495,0.3607,100,8495,7012,6959,0.3725,Drosophila
1024,145.1011,8520,0.4311,100,8520,3944,3828,0.4593,Drosophila
1025,152.045,8494,0.3906,100,8494,3827,3894,0.3838,Drosophila
1026,285.9101,9415,0.3378,100,9415,6613,6637,0.3357,Drosophila
1027,550.3597,8457,0.4321,100,8457,14975,15076,0.4691,Drosophila
1028,134.9686,8375,0.3917,79.2239,6635,3751,3880,0.3987,Drosophila
1029,246.6074,8392,0.4014,100,8392,6333,6450,0.3969,Drosophila
1030,328.8566,8800,0.398,100,8800,8959,8886,0.3227,Drosophila
1031,382.5207,8244,0.4585,100,8244,9911,10094,0.4324,Drosophila
1032,246.0396,8217,0.4158,100,8217,6396,6780,0.396,Drosophila
1033,222.8901,8259,0.3878,100,8259,6087,5999,0.3943,Drosophila
1034,147.634,8266,0.4083,95.8021,7919,4116,4003,0.4481,Drosophila
1035,105.3236,8212,0.3178,100,8212,2882,2916,0.3057,Drosophila
1036,187.0891,8195,0.4366,100,8195,5148,5129,0.4487,Drosophila
1037,227.2522,8168,0.3625,100,8168,5392,5383,0.3769,Drosophila
1038,261.2103,8155,0.3751,100,8155,7055,7028,0.357,Drosophila
1039,102.1575,8121,0.378,100,8121,2794,2782,0.3795,Drosophila
1040,200.7957,8094,0.3764,99.9876,8093,5308,5498,0.3603,Drosophila
1041,208.8757,8061,0.3717,100,8061,5347,5773,0.3777,Drosophila
1042,149.225,8075,0.4133,100,8075,4066,4119,0.4135,Drosophila
1043,320.4209,8070,0.3936,100,8070,8203,8168,0.3933,Drosophila
1044,130.4902,8074,0.389,100,8074,3482,3543,0.3905,Drosophila
1045,294.3894,8044,0.3769,100,8044,7522,7598,0.338,Drosophila
1046,397.8079,7945,0.3518,100,7945,3129,3164,0.3608,Drosophila
1047,96.8448,7923,0.4611,100,7923,2569,2560,0.4629,Drosophila
1048,135.1411,7860,0.3961,99.9746,7858,3392,3437,0.3958,Drosophila
1049,541.4635,7890,0.3852,100,7890,14867,14467,0.4183,Drosophila
1050,110.4651,7882,0.3756,88.0995,6944,2881,2967,0.4243,Drosophila
1051,70.2653,7867,0.4318,100,7867,1816,1816,0.4306,Drosophila
1052,193.1979,7831,0.3659,99.9872,7830,4974,4973,0.3628,Drosophila
1053,114.5295,7871,0.4383,100,7871,3011,2959,0.4317,Drosophila
1054,111.3728,7852,0.4573,100,7852,2935,2949,0.4721,Drosophila
1055,408.7254,7745,0.3675,100,7745,10152,10082,0.3791,Drosophila
1056,330.1507,7742,0.3802,100,7742,8157,8109,0.3731,Drosophila
1057,137.613,7771,0.3832,100,7771,3471,3451,0.3817,Drosophila
1058,197.6067,7750,0.4345,99.9742,7748,5084,5065,0.4347,Drosophila
1059,234.3707,7626,0.3989,100,7626,6140,6211,0.414,Drosophila
1060,149.568,7665,0.3852,100,7665,3740,3763,0.3911,Drosophila
1061,189.4153,7676,0.4323,100,7676,4583,4675,0.438,Drosophila
1062,436.35,9801,0.4109,100,9801,11673,11680,0.3986,Drosophila
1063,202.4421,7655,0.3701,100,7655,5079,5073,0.3704,Drosophila
1064,330.3333,7594,0.3887,99.5654,7561,8739,8385,0.4293,Drosophila
1065,102.154,7644,0.3915,100,7644,2676,2562,0.3898,Drosophila
1066,73.0335,7642,0.3577,98.7961,7550,1846,1862,0.3541,Drosophila
1067,148.216,7594,0.4324,100,7594,3455,3472,0.4482,Drosophila
1068,108.7396,7601,0.4036,99.9868,7600,2741,2754,0.4047,Drosophila
1069,223.9277,9748,0.4148,100,9748,6923,6913,0.4054,Drosophila
1070,192.2963,7465,0.3938,100,7465,4495,4442,0.3945,Drosophila
1071,634.3518,7441,0.3383,100,7441,14736,14777,0.3563,Drosophila
1072,298.4842,7416,0.3958,100,7416,7321,7185,0.4319,Drosophila
1073,99.1538,7465,0.4046,89.0422,6647,2559,2517,0.4028,Drosophila
1074,368.7948,7451,0.3891,100,7451,8993,8973,0.3632,Drosophila
1075,237.1516,7441,0.4249,99.9597,7438,5386,5304,0.4317,Drosophila
1076,141.8905,7433,0.3606,100,7433,2966,2965,0.3718,Drosophila
1077,476.1762,7311,0.3995,100,7311,10873,11288,0.404,Drosophila
1078,128.7026,7343,0.4207,99.9728,7341,3209,3110,0.4298,Drosophila
1079,153.6661,7301,0.412,100,7301,3811,3748,0.4052,Drosophila
1080,368.2675,7291,0.3867,100,7291,8635,8392,0.368,Drosophila
1081,197.2089,7233,0.3332,100,7233,4811,4833,0.3325,Drosophila
1082,421.3856,7209,0.3814,100,7209,8881,8962,0.3755,Drosophila
1083,187.417,7211,0.3212,100,7211,4551,4317,0.3384,Drosophila
1084,129.9496,7196,0.4291,99.9722,7194,3168,3155,0.4329,Drosophila
1085,144.4089,7777,0.3372,99.9357,7772,3510,3489,0.3471,Drosophila
1086,1444.8362,7131,0.4134,100,7131,33388,33177,0.4608,Drosophila
1087,181.4432,7105,0.4102,99.9719,7103,4233,4251,0.4037,Drosophila
1088,281.4579,7133,0.4056,100,7133,6076,6762,0.4115,Drosophila
1089,218.1449,7090,0.3395,100,7090,4795,4834,0.3341,Drosophila
1090,149.6053,7053,0.3701,99.9858,7052,3637,3487,0.3806,Drosophila
1091,225.3761,6991,0.3994,75.9405,5309,5442,5402,0.447,Drosophila
1092,421.1502,7011,0.4814,100,7011,8961,9112,0.5178,Drosophila
1093,221.1405,6975,0.3709,100,6975,5058,5321,0.3899,Drosophila
1094,417.7571,9147,0.3766,99.9781,9145,12600,12287,0.3582,Drosophila
1095,254.3717,6974,0.3822,100,6974,5866,5780,0.3385,Drosophila
1096,231.2753,6967,0.3436,100,6967,5508,5340,0.3547,Drosophila
1097,126.1508,6955,0.3955,100,6955,2866,2955,0.3942,Drosophila
1098,336.9162,6924,0.3878,100,6924,7525,7812,0.4422,Drosophila
1099,713.4162,6927,0.3838,99.9856,6926,17673,17486,0.4197,Drosophila
1100,204.5038,6838,0.3564,100,6838,3931,3947,0.3403,Drosophila
1101,156.0625,6851,0.3518,100,6851,3493,3417,0.3458,Drosophila
1102,95.4018,6784,0.3538,100,6784,2168,2145,0.3507,Drosophila
1103,523.02,6758,0.3644,100,6758,12295,12033,0.3937,Drosophila
1104,115.6791,6687,0.4168,86.8102,5805,2736,2727,0.4006,Drosophila
