ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,Origin
687,174.315,1638,0.4438,99.8168,1635,952,952,0.4415,Arabidopsis
688,90.7815,1652,0.5212,100,1652,500,500,0.5168,Arabidopsis
689,280.459,1645,0.4337,100,1645,1555,1557,0.4336,Arabidopsis
690,190.897,1640,0.4853,100,1640,1052,1059,0.4889,Arabidopsis
691,106.8295,1636,0.4811,100,1636,586,586,0.4817,Arabidopsis
692,184.8391,1635,0.4253,100,1635,1008,1007,0.4281,Arabidopsis
693,199.885,1626,0.4453,100,1626,1137,1135,0.4397,Arabidopsis
694,187.6893,1619,0.47,100,1619,1023,1027,0.466,Arabidopsis
695,195.1176,1616,0.4332,100,1616,1062,1062,0.4306,Arabidopsis
696,199.0135,1557,0.4168,99.8715,1555,1039,1037,0.4209,Arabidopsis
697,145.0324,1604,0.4039,99.6883,1599,774,774,0.4271,Arabidopsis
698,192.0019,1602,0.4332,100,1602,1040,1034,0.4386,Arabidopsis
699,188.0581,1602,0.4053,100,1602,1033,999,0.3934,Arabidopsis
700,157.9615,1585,0.4297,100,1585,835,835,0.4278,Arabidopsis
701,82.0865,1514,0.3646,100,1514,417,422,0.3633,Arabidopsis
702,152.6743,1569,0.4286,86.8069,1362,788,820,0.4385,Arabidopsis
703,351.9414,1569,0.3555,100,1569,1829,1879,0.3546,Arabidopsis
704,196.5083,1566,0.4473,100,1566,1038,1040,0.4469,Arabidopsis
705,655.3114,1564,0.3959,100,1564,3380,3380,0.4009,Arabidopsis
706,113.5416,1551,0.2915,99.8066,1548,576,608,0.2846,Arabidopsis
707,86.164,1549,0.3783,99.8709,1547,445,445,0.382,Arabidopsis
708,88.2278,1545,0.4252,100,1545,455,455,0.4332,Arabidopsis
709,189.3953,1538,0.461,100,1538,967,997,0.4636,Arabidopsis
710,239.0541,1534,0.339,99.8696,1532,1236,1230,0.3382,Arabidopsis
711,188.3834,1526,0.5771,100,1526,971,972,0.5787,Arabidopsis
712,278.8148,1528,0.3842,100,1528,1393,1398,0.3714,Arabidopsis
713,58.1408,1527,0.3783,99.6726,1522,296,296,0.3782,Arabidopsis
714,160.4797,1526,0.3706,100,1526,835,838,0.3704,Arabidopsis
715,2487.8584,1504,0.3216,100,1504,9170,9146,0.3169,Arabidopsis
716,305.1148,1429,0.3177,100,1429,1208,1200,0.3172,Arabidopsis
717,723.34,1459,0.3482,100,1459,3273,3281,0.3483,Arabidopsis
718,201.2635,1503,0.4514,100,1503,1028,1017,0.4491,Arabidopsis
719,191.9727,1504,0.386,100,1504,979,976,0.3867,Arabidopsis
720,189.5047,1504,0.4717,100,1504,961,963,0.4729,Arabidopsis
721,178.4906,1494,0.3873,100,1494,895,900,0.3939,Arabidopsis
722,82.7053,1493,0.3001,96.852,1446,415,412,0.3099,Arabidopsis
723,187.0962,1487,0.4408,100,1487,957,929,0.4411,Arabidopsis
724,257.7586,1483,0.4172,100,1483,1238,1268,0.4209,Arabidopsis
725,187.8438,1479,0.4503,100,1479,940,938,0.4528,Arabidopsis
726,1289.4268,1469,0.3545,100,1469,6271,6479,0.3516,Arabidopsis
727,185.6516,1458,0.4595,100,1458,911,916,0.4549,Arabidopsis
728,150.9856,1458,0.3519,100,1458,718,718,0.3398,Arabidopsis
729,192.9636,1456,0.4336,100,1456,948,952,0.4363,Arabidopsis
730,221.2891,1446,0.404,99.8617,1444,1087,1087,0.3375,Arabidopsis
731,183.862,1442,0.4327,100,1442,908,884,0.4362,Arabidopsis
732,86.0548,1441,0.2935,99.7918,1438,421,410,0.3111,Arabidopsis
733,185.7551,1429,0.4351,100,1429,895,903,0.4314,Arabidopsis
734,110.1781,1426,0.5203,100,1426,543,514,0.5279,Arabidopsis
735,397.9655,1334,0.3566,100,1334,1719,1730,0.3594,Arabidopsis
736,87.7276,1417,0.4682,99.8589,1415,408,429,0.4722,Arabidopsis
737,91.29,1414,0.3904,100,1414,435,434,0.3876,Arabidopsis
738,204.6657,1409,0.423,100,1409,997,1004,0.4227,Arabidopsis
739,81.3008,1403,0.345,100,1403,387,385,0.3397,Arabidopsis
740,187.8132,1392,0.4324,100,1392,894,878,0.4318,Arabidopsis
741,226.8086,1400,0.4664,100,1400,1095,1077,0.4663,Arabidopsis
742,157.6853,1398,0.3841,99.9285,1397,735,735,0.3837,Arabidopsis
743,190.3369,1395,0.4788,100,1395,902,902,0.4842,Arabidopsis
744,181.122,1394,0.4505,100,1394,852,854,0.4467,Arabidopsis
745,192.8561,1390,0.3914,99.9281,1389,663,671,0.3693,Arabidopsis
746,176.1175,1387,0.4398,100,1387,822,850,0.4424,Arabidopsis
747,178.3453,1387,0.4433,100,1387,847,820,0.4438,Arabidopsis
748,414.078,1384,0.3186,100,1384,1675,1680,0.3217,Arabidopsis
749,94.4914,1337,0.4435,99.9252,1336,422,422,0.4513,Arabidopsis
750,183.9506,1377,0.4415,100,1377,855,860,0.4447,Arabidopsis
751,344.2544,1376,0.3207,100,1376,1584,1600,0.3175,Arabidopsis
752,365.5135,1373,0.3423,100,1373,1699,1698,0.3408,Arabidopsis
753,183.0833,1369,0.4426,100,1369,840,847,0.4373,Arabidopsis
754,100.9235,1334,0.4831,100,1334,458,458,0.4831,Arabidopsis
755,0,1365,0.5245,0,0,0,0,0,Arabidopsis
756,78.2469,1361,0.5195,99.853,1359,355,355,0.5187,Arabidopsis
757,331.9456,1361,0.4607,100,1361,1499,1499,0.4635,Arabidopsis
758,191.8724,1356,0.4528,100,1356,884,887,0.4551,Arabidopsis
759,177.4083,1352,0.4268,100,1352,806,811,0.425,Arabidopsis
760,168.7713,1351,0.3782,100,1351,755,777,0.3791,Arabidopsis
761,196.4003,1349,0.4426,100,1349,917,929,0.4471,Arabidopsis
762,173.1653,1349,0.4952,100,1349,798,773,0.4901,Arabidopsis
763,1266.5307,1253,0.3567,100,1253,4681,4659,0.3567,Arabidopsis
764,158.4985,1336,0.3997,99.1766,1325,706,706,0.4123,Arabidopsis
765,133.4838,1327,0.4864,100,1327,589,589,0.4711,Arabidopsis
766,310.4996,1323,0.3583,99.8488,1321,1391,1361,0.3565,Arabidopsis
767,0.4531,1322,0.3888,36.4599,482,2,2,0.3767,Arabidopsis
768,637.5613,1297,0.3668,99.4603,1290,2725,2718,0.3556,Arabidopsis
769,174.9393,1318,0.4543,100,1318,792,767,0.4524,Arabidopsis
770,163.3022,1307,0.2963,100,1307,663,663,0.3078,Arabidopsis
771,156.173,1306,0.3606,99.9234,1305,680,680,0.3682,Arabidopsis
772,535.1991,1306,0.3683,99.9234,1305,2267,2193,0.3895,Arabidopsis
773,75.6813,1296,0.3302,96.4506,1250,327,327,0.3171,Arabidopsis
774,148.3016,1290,0.557,100,1290,636,636,0.5692,Arabidopsis
775,79.5,1288,0.4099,100,1288,343,342,0.4106,Arabidopsis
776,270.1215,1243,0.4222,100,1243,1124,1124,0.4256,Arabidopsis
777,163.7181,1284,0.3596,96.9626,1245,726,687,0.3635,Arabidopsis
778,610.0758,1280,0.4894,100,1280,2613,2613,0.4797,Arabidopsis
779,174.3625,1269,0.4964,100,1269,758,732,0.4937,Arabidopsis
780,187.392,1245,0.3478,100,1245,789,776,0.3463,Arabidopsis
781,95.2732,1237,0.4053,99.7575,1234,347,347,0.4096,Arabidopsis
782,702.9796,1177,0.3628,100,1177,2529,2514,0.3602,Arabidopsis
783,91.4306,1224,0.3325,100,1224,379,380,0.3261,Arabidopsis
784,133.9239,1222,0.4705,100,1222,563,580,0.4811,Arabidopsis
785,258.2841,1218,0.3106,99.9179,1217,1053,1054,0.3238,Arabidopsis
786,90.4481,1214,0.2168,100,1214,370,368,0.2109,Arabidopsis
787,0,1203,0.3325,0,0,0,0,0,Arabidopsis
788,81.2059,1195,0.4259,99.9163,1194,326,324,0.4337,Arabidopsis
789,93.0377,1193,0.4619,100,1193,374,374,0.4808,Arabidopsis
790,78.5525,1191,0.3568,99.916,1190,311,314,0.3498,Arabidopsis
791,295.2019,1129,0.3945,100,1129,1075,1113,0.4273,Arabidopsis
792,299.5456,1140,0.3126,100,1140,1081,1075,0.3163,Arabidopsis
793,82.9141,1187,0.2174,99.9158,1186,331,329,0.2221,Arabidopsis
794,1457.968,1124,0.3843,100,1124,4770,4806,0.3798,Arabidopsis
795,201.9907,1180,0.408,100,1180,831,811,0.4145,Arabidopsis
796,119.4186,1180,0.3034,100,1180,402,409,0.3105,Arabidopsis
797,181.0554,1173,0.4441,100,1173,685,685,0.4286,Arabidopsis
798,869.9197,1096,0.3129,100,1096,2937,2949,0.3137,Arabidopsis
799,153.6388,1171,0.3239,99.3168,1163,620,603,0.3054,Arabidopsis
800,182.9548,1106,0.4494,100,1106,690,680,0.4482,Arabidopsis
801,86.1193,1157,0.35,100,1157,340,337,0.3449,Arabidopsis
802,186.1981,1151,0.3467,100,1151,728,723,0.3425,Arabidopsis
803,1494.2531,1142,0.3477,100,1142,5688,5688,0.3159,Arabidopsis
804,180.7933,1137,0.4292,100,1137,694,704,0.4342,Arabidopsis
805,185.8195,1136,0.4735,100,1136,720,720,0.4744,Arabidopsis
806,182.0202,1136,0.4481,100,1136,699,700,0.4463,Arabidopsis
807,345.1321,1128,0.4583,100,1128,1291,1239,0.4739,Arabidopsis
808,185.0204,1127,0.432,100,1127,704,710,0.4402,Arabidopsis
809,173.7393,1124,0.444,100,1124,664,654,0.4423,Arabidopsis
810,194.7854,1123,0.3959,100,1123,745,742,0.3941,Arabidopsis
811,170.3884,1120,0.4375,100,1120,660,625,0.4396,Arabidopsis
812,277.4587,1114,0.3648,100,1114,1048,1050,0.3665,Arabidopsis
813,229.7626,1112,0.3498,100,1112,850,867,0.3352,Arabidopsis
814,232.3992,1027,0.4503,99.7079,1024,798,800,0.5018,Arabidopsis
815,86.3532,1107,0.3351,100,1107,364,314,0.3427,Arabidopsis
816,223.8105,1103,0.3046,100,1103,813,813,0.3058,Arabidopsis
817,196.7196,1095,0.3123,100,1095,689,686,0.3084,Arabidopsis
818,199.0338,1095,0.3443,100,1095,733,751,0.3473,Arabidopsis
819,325.7521,1093,0.3907,100,1093,1233,1181,0.3644,Arabidopsis
820,1255.1792,1038,0.3796,100,1038,3436,3444,0.3974,Arabidopsis
821,681.6745,1023,0.408,100,1023,2303,2297,0.4024,Arabidopsis
822,179.1088,1066,0.44,100,1066,649,644,0.4411,Arabidopsis
823,185.5269,1061,0.4515,100,1061,675,649,0.4476,Arabidopsis
824,1004.5482,1058,0.3516,100,1058,3413,3404,0.3464,Arabidopsis
825,175.1776,1036,0.3314,100,1036,610,613,0.3234,Arabidopsis
826,194.9246,1034,0.441,100,1034,680,686,0.4332,Arabidopsis
827,318.0788,964,0.3551,100,964,1064,1062,0.3547,Arabidopsis
828,176.6828,1015,0.4256,100,1015,609,613,0.4264,Arabidopsis
829,180.1282,967,0.5191,100,967,607,602,0.5163,Arabidopsis
